8667	41	9850	0
3772	13	1407	0
2318	7	9850	0
1072	17	5611	0
3405	7	9850	0
2382	13	7923	0
6864	13	5369	0
4060	13	6273	0
6823	68	3446	65
8724	21	2583	0
6500	67	9059	108
6	13	2498	0
592	67	4330	108
610	55	2583	0
7537	55	2583	0
2216	17	3780	0
2610	67	1705	8
3777	13	2699	0
8522	7	9850	0
1457	27	6112	36
8822	31	9838	0
4270	67	1375	27
7200	68	2777	0
7200	1	2777	26
8502	17	1685	0
5910	17	1386	0
6050	67	2615	89
1360	67	5413	95
2907	68	9876	0
6525	7	9850	0
7274	7	9850	0
1304	60	7470	0
9487	27	194	12
3891	67	7968	0
9282	31	8056	0
173	31	1293	69
805	17	8812	0
2014	2	129	0
60	67	7905	50
4518	28	206	133
6540	55	2583	0
88	13	8991	0
1457	27	3763	34
855	30	969	0
5279	13	3210	0
7467	7	9850	0
4277	60	8623	133
9562	13	1815	0
1966	2	129	0
5778	13	6620	0
6779	68	9132	0
4742	67	8226	0
2913	17	2910	0
1315	17	3094	0
192	68	9147	0
5127	13	7808	0
2648	55	6190	21
1632	68	3148	0
5964	31	3117	0
9079	7	9850	0
3727	67	3319	0
9640	13	6239	0
5488	67	10015	33
3415	27	9772	87
2823	68	1740	7
6572	67	7929	53
1055	55	2583	0
1955	13	224	0
6492	27	5695	13
994	55	7158	0
1975	17	31	0
8004	7	9850	0
8366	9	8471	108
1794	31	3422	0
7884	60	6221	120
3125	7	9850	0
2568	68	9111	8
7818	13	10	0
798	13	6737	0
3293	67	1831	134
832	55	6207	0
3516	55	6190	32
5685	2	8988	0
5724	41	9850	0
8972	13	1733	0
9590	7	9850	0
1376	31	7214	0
5809	7	9850	0
7260	68	4107	0
3964	55	1475	0
8846	13	2075	0
1725	67	7505	95
3013	13	9483	0
5985	13	6006	0
10000	7	9850	0
8271	7	9850	0
4359	41	9850	0
7917	68	2326	0
6161	9	2923	59
9178	2	8500	0
6649	67	5301	0
1457	27	6628	34
5838	7	9850	0
7298	2	8988	0
6136	14	6960	0
6898	67	4347	108
4776	13	5727	0
277	17	7717	0
2332	31	5478	0
1600	7	9850	0
2857	31	7966	0
4377	44	9494	0
2094	44	6844	0
4503	60	782	0
491	21	2583	0
3530	31	1585	0
9178	2	9880	0
1040	7	9850	0
2506	13	8094	0
7004	67	82	121
5978	55	1475	0
1524	17	9931	0
1595	60	1893	156
5758	41	9850	0
8920	68	3131	0
1704	17	6821	0
8336	67	8369	152
4308	13	748	0
4080	41	9850	0
4886	67	4904	121
558	55	2583	0
1457	27	9716	36
4395	9	5707	142
9227	13	4758	0
9121	13	1489	0
8545	41	9850	0
9011	60	1606	0
8061	13	7325	71
2344	67	8548	121
7091	41	9850	0
5734	55	2583	0
2051	67	10039	108
5621	13	8384	0
4920	13	2966	0
4378	55	40	0
3531	17	6877	0
8959	67	1272	145
8092	55	2583	0
9178	2	4408	0
7372	17	8540	0
8467	41	9850	0
8596	17	6227	0
5073	17	8377	0
5735	55	2583	0
3474	67	2775	50
5614	13	5731	0
7501	17	7080	0
9710	15	8577	0
7468	55	2583	0
1203	9	7746	0
1541	67	583	41
9119	17	537	0
1063	13	5869	0
3962	67	1025	113
5573	17	4783	0
1697	7	1332	0
5780	7	9850	0
502	13	2590	0
531	41	9850	0
9669	58	3119	106
3338	55	2583	0
2908	9	2976	94
9582	17	1092	0
528	55	6277	29
6938	60	8131	139
3038	7	9850	0
6289	2	129	0
6611	60	6221	120
7442	67	95	65
1989	60	9148	156
5112	7	9850	0
7310	7	9850	0
5251	17	615	0
9433	44	2340	0
4415	7	9850	0
3633	1	712	0
7964	13	9662	0
5874	13	7974	0
6645	60	782	0
691	7	9850	0
5171	68	5522	0
9283	13	7724	0
1010	68	7036	0
9178	2	6933	0
2016	7	9850	0
9487	27	2575	20
6492	27	3939	11
6750	68	4346	142
7135	28	4408	8
7544	68	2078	0
9660	44	5299	0
4512	7	9850	0
8954	60	8592	120
2179	13	1163	78
3415	27	2301	80
3642	17	3790	0
1504	9	5260	156
6291	58	8535	103
9546	67	585	0
2444	44	2340	0
9718	31	6171	0
5455	17	5630	0
3503	68	3687	0
6055	2	8684	145
6291	14	844	60
6393	31	7116	0
5976	7	9850	0
3867	13	7302	0
7836	67	2978	95
4301	13	3053	0
5567	17	5600	0
3970	67	6867	95
3668	13	6838	0
1457	27	3746	34
3842	67	5663	57
2241	68	5332	133
4157	9	2946	136
1139	7	9850	0
3182	68	9905	134
9901	55	1429	0
5905	9	4214	38
7485	17	6252	0
2768	13	1827	0
1457	27	2720	34
7686	13	1489	0
2113	7	9850	0
5342	7	9850	0
386	9	2714	0
9150	13	4441	0
6126	13	2909	0
685	68	3158	0
3882	13	9336	0
407	34	6301	0
7496	7	9850	0
8353	67	9477	143
1817	67	6727	121
4785	31	6242	0
9168	68	683	0
572	13	2349	111
2014	2	8988	0
7285	58	3809	0
9314	7	9850	0
466	68	2396	0
6608	13	4549	0
1383	13	5887	0
1164	55	6190	147
8088	13	944	0
9727	17	1604	0
3434	31	4478	0
6526	9	3159	137
9487	27	4872	16
1457	27	3946	36
5857	67	5615	65
1985	7	9850	0
8544	67	3992	0
3676	68	3211	131
9487	27	8524	20
4843	13	410	0
9192	7	1332	0
7918	17	8456	0
1966	2	8988	0
2209	7	9850	0
3717	17	4799	0
3400	31	9118	0
5597	31	7023	156
7473	55	6277	70
6248	13	6583	0
1791	7	9850	0
9060	13	8200	0
6569	7	9850	0
9917	67	3744	78
9120	17	8739	78
5752	17	5869	0
5774	7	9850	0
4581	13	5537	0
1187	41	9850	0
3415	27	8775	91
7933	17	10	0
1731	17	7616	0
7714	55	8593	0
9481	67	10015	1
6714	17	4650	0
9487	27	6578	12
1875	13	5227	0
9664	44	4527	0
92	17	4239	0
5322	68	8940	0
4274	13	9260	0
8563	28	4825	77
2072	17	539	0
4314	67	4403	121
595	13	4432	0
6492	27	117	12
8992	7	9850	0
3209	68	3010	9
532	44	2340	0
9225	60	5862	0
1457	27	4038	33
9553	67	6215	0
1444	31	6477	0
8632	9	6413	132
7649	7	9850	0
6315	68	2400	0
7762	67	9161	0
846	44	3486	0
8995	13	3392	0
5813	13	4838	0
9667	13	5188	0
5719	7	9850	0
43	55	2583	0
3961	55	2583	0
7043	17	9793	0
5831	2	7358	26
6522	67	5076	50
6454	67	1517	95
10028	67	8516	0
4085	41	9850	0
8640	68	6132	0
7089	67	3786	0
6585	31	5213	0
1240	17	9602	41
5770	31	8761	0
2421	7	9850	0
8131	60	7873	0
9487	27	2418	21
8727	13	4317	0
6642	13	630	26
2010	13	810	0
8896	55	9356	0
7884	60	5489	120
8797	41	9850	0
5101	17	8481	0
442	13	8357	0
7822	67	5782	41
6811	7	9850	0
2580	68	4186	0
5484	55	8593	0
4711	7	9850	0
731	9	6975	95
6761	13	6021	0
1033	17	9087	73
6212	13	4675	0
7928	53	4793	46
9382	31	2645	0
9063	67	1077	61
1457	27	10033	36
1102	31	8433	53
1161	67	1205	108
6189	58	7937	0
9994	7	9850	0
2866	67	6536	26
3415	27	9389	81
3188	13	1353	0
3695	68	4065	0
9592	41	9850	0
2859	67	6479	26
7410	2	6295	0
920	67	870	121
3478	7	9850	0
1051	9	243	52
7161	58	550	103
4687	67	3016	108
6682	67	4515	108
225	67	8533	133
2844	60	4723	41
1551	13	646	102
2519	67	8260	0
8561	68	5033	0
662	7	9850	0
9783	28	1583	5
8511	67	2161	0
9637	9	2788	120
22	68	628	0
3670	44	6553	0
2715	68	8448	71
2462	55	8593	0
4140	44	6553	0
3078	13	9153	0
2994	7	9850	0
3937	67	8913	0
9487	27	2720	20
7770	68	777	42
567	13	5668	0
4211	67	6470	78
5886	67	494	78
5417	7	9850	0
5690	7	9850	0
2935	44	9410	0
7670	55	1475	0
9354	9	1674	105
8058	13	2115	0
296	7	9850	0
2826	68	3902	0
7981	7	9850	0
6289	2	8988	0
2537	31	5773	0
9487	27	4237	16
3610	17	4232	0
5764	31	1979	0
6396	13	5232	0
1457	27	9796	34
5215	17	5664	0
2258	67	4329	49
6574	67	2146	138
2104	57	1189	0
7410	2	9880	0
5685	2	129	0
8551	67	9864	95
5943	14	550	0
2006	68	4754	0
8382	7	9850	0
2373	55	1475	0
5487	41	9850	0
5087	67	6694	121
9513	44	6553	0
4993	67	6805	0
7539	17	9811	0
7465	55	2583	0
8809	67	5926	65
4977	55	2583	0
9	41	9850	0
9541	55	1475	0
2653	13	7515	0
665	13	6675	0
9178	2	2942	0
7102	67	216	0
7437	67	3149	133
5170	17	4225	0
2123	7	9850	0
5362	7	9850	0
6656	17	1126	0
7932	1	8679	50
1457	27	3565	36
7614	7	9850	0
8886	41	9850	0
2567	60	3982	30
8440	13	6757	0
4925	7	9850	0
815	60	413	0
8854	17	3521	0
9184	67	8301	65
3435	67	462	41
4841	7	9850	0
2121	67	2809	0
8806	68	4815	0
7674	68	1511	0
2546	55	2583	0
2306	60	2609	0
212	60	782	0
8077	13	4327	0
5940	44	9410	0
7963	67	2150	41
2917	17	8016	0
2921	28	206	0
2124	7	9850	0
7164	13	3704	0
2953	67	5440	8
3518	9	4503	107
1457	27	5016	33
3052	9	2109	49
6720	67	6942	123
115	67	4562	41
2622	41	9850	0
1654	13	6294	0
4470	55	2583	0
6416	7	9850	0
2948	31	2491	0
4424	13	8812	0
8070	17	9352	0
5470	13	2676	0
9498	7	9850	0
848	67	1616	0
7677	55	8493	0
914	31	4804	74
5778	7	9850	0
1228	7	9850	0
5897	68	1992	40
6114	13	9875	0
1457	27	6284	36
2377	55	2583	0
6004	67	3159	0
8326	41	9850	0
6187	55	1429	0
70	55	6277	29
8470	17	1300	0
7863	7	9850	0
3670	60	859	0
4047	68	8824	0
2306	44	9494	0
1457	27	4339	33
4140	60	859	0
2108	13	133	0
4628	9	4325	99
7853	31	3307	0
8954	60	6221	120
9235	31	3465	0
8299	67	4755	65
7859	7	9850	0
1720	68	8575	0
1899	67	5861	133
846	60	7470	0
3044	9	3837	94
5528	7	9850	0
9577	31	188	87
3345	67	3438	0
9715	55	2583	0
9776	67	2781	95
5051	7	9850	0
2663	55	2583	0
174	55	1429	0
6078	7	9850	0
8914	31	9400	0
8990	67	8281	104
2982	9	5490	0
4019	7	9850	0
6600	13	4546	0
5436	60	6818	156
1991	31	4960	0
8352	55	9878	0
6917	13	3789	0
9395	7	9850	0
9513	60	859	0
5093	67	4904	41
6188	9	9538	54
6286	17	8057	0
471	67	4034	0
1457	27	6733	34
9504	31	6746	0
7973	60	3982	156
2950	17	9275	0
6591	60	6030	0
4179	17	6395	0
2433	31	831	15
9066	67	3050	110
4263	9	156	108
8738	67	6337	0
4641	67	2097	0
8129	68	3008	108
1078	9	2170	107
1477	55	9356	0
450	17	1563	0
3956	7	9850	0
9892	13	7003	0
9062	13	704	0
3877	7	9850	0
4443	67	6617	0
753	55	9878	0
8974	41	9850	0
5565	60	162	0
2737	17	298	0
1443	31	5479	0
6839	60	5855	156
8610	13	9386	0
4009	31	5096	0
4789	17	9361	0
8961	7	9850	0
3415	27	4506	83
9487	27	9796	20
4298	67	73	44
4779	17	8753	0
8863	68	2194	0
9287	67	641	50
8256	17	9090	0
9748	67	1103	41
4097	13	2864	0
8807	17	9106	0
9469	60	9207	0
9298	67	9502	0
4760	68	8695	0
4954	13	2818	0
3916	17	708	51
892	55	9878	0
5993	68	8246	21
172	68	2096	0
7124	60	1384	120
7117	68	9449	0
855	49	4156	0
2766	13	1345	0
8907	41	9850	0
749	17	3723	0
5831	2	129	26
7669	55	6190	118
7641	13	5626	0
6399	31	6790	4
6310	7	9850	0
6034	31	7935	56
6057	13	4852	0
7451	13	7953	0
8234	68	1218	41
1555	31	6211	0
5682	67	5543	8
5103	67	6369	78
7973	60	9324	156
2310	41	9850	0
1664	68	2980	0
6403	31	3979	0
9895	13	765	0
4045	17	1489	0
2732	68	8789	49
10043	68	5660	0
1850	17	6579	0
3051	13	9167	0
5331	17	8438	0
140	60	8049	0
5031	31	9261	0
3707	55	2583	0
107	7	9850	0
3264	9	1183	77
3146	44	8670	0
7698	7	9850	0
9730	13	1019	0
5859	17	7048	0
6897	7	9850	0
10020	9	2183	8
5461	41	9850	0
3509	55	2583	0
9478	58	5598	0
7291	31	7894	0
3481	13	419	0
928	13	7492	0
6619	55	9878	0
1312	58	6178	79
7299	67	2464	0
9835	67	7600	2
7584	67	7913	28
6097	55	4074	66
7884	60	1384	120
2641	31	9257	155
5106	7	9850	0
5872	7	9850	0
10001	13	294	0
9792	31	46	0
9402	67	1077	26
9098	13	8893	0
1423	41	9850	0
6031	7	9850	0
1457	27	4237	33
9190	67	10013	0
10022	13	9975	0
9487	27	3946	21
9211	17	9028	0
5520	68	7942	0
6005	55	2583	0
3171	67	5431	150
461	13	6033	0
3787	67	1990	121
5197	7	9850	0
7152	7	9850	0
7696	13	5053	0
8886	17	5061	0
4565	41	9850	0
6909	41	9850	0
2515	67	3358	65
3567	17	1408	63
579	67	2189	108
9952	7	9850	0
10012	13	1428	0
5721	13	744	0
1099	58	5546	26
1099	14	5546	78
1233	55	6190	55
4334	55	9785	0
9084	13	5072	0
5253	67	8098	108
1974	55	6190	142
7776	9	5009	105
1936	60	2609	0
6490	2	129	0
2441	7	9850	0
7652	13	5921	0
3769	13	1806	0
3848	67	6066	47
1008	13	1535	0
8486	17	7586	0
2352	67	3985	95
6839	60	2419	156
5974	7	9850	0
2267	67	4808	145
3604	7	9850	0
7468	67	4686	146
1457	27	4741	34
1809	13	2323	0
3826	7	9850	0
9763	55	2583	0
2059	17	3780	0
7323	13	6104	0
3617	17	9825	0
4649	7	9850	0
304	67	6274	78
7922	55	2583	0
3199	17	6168	0
50	17	4182	0
7758	13	1828	0
588	67	1973	112
1928	68	4341	71
477	68	1115	0
3136	55	9878	0
7490	31	6076	0
1134	55	527	0
8543	68	6712	84
8543	1	6712	115
2664	67	7340	0
9051	7	9850	0
2806	67	2971	126
1457	27	957	36
245	41	9850	0
7030	17	8666	0
8161	9	4420	94
4893	67	3837	0
6428	31	7585	0
6086	13	7491	0
1024	9	7265	0
1172	41	9850	0
3113	41	9850	0
4168	55	6190	117
234	7	9850	0
2111	55	2583	0
7373	13	6299	0
1641	17	2011	0
7813	68	5585	0
4922	60	3292	0
4058	41	9850	0
1965	7	9850	0
5588	13	1656	0
658	7	9850	0
7977	7	9850	0
3841	55	1429	0
2027	17	264	0
9908	7	9850	0
3114	17	6598	0
529	55	8493	0
1784	9	3644	107
1929	41	9850	0
3304	67	72	0
9559	67	8653	26
3269	13	904	0
6223	7	9850	0
6600	13	6017	0
7769	55	9878	0
6705	67	1205	0
1209	17	6967	0
5772	7	9850	0
9047	44	2346	0
8672	9	3639	0
1402	17	5088	0
7269	55	2583	0
6936	67	8982	8
5115	9	9894	64
9375	7	9850	0
3018	17	5702	0
1472	17	3417	0
5650	67	2440	114
1042	60	2609	0
5056	67	4634	78
9019	67	2729	121
9002	31	336	0
3061	7	9850	0
4956	68	3200	0
5467	13	862	0
1457	27	2061	33
7768	67	7720	108
5249	31	9261	0
2558	7	9850	0
3349	31	7097	0
7741	55	6277	29
2521	67	95	95
1736	67	1160	0
3275	55	1429	0
4510	67	7927	121
9930	67	9589	26
3719	17	5406	156
7487	44	10038	0
8078	67	4066	28
161	13	9372	0
9459	31	6363	0
6533	17	5224	0
3522	68	4556	0
542	17	5972	0
746	17	1401	0
3110	9	8477	41
9926	60	1129	0
6055	2	129	145
8962	7	9850	0
7253	55	1475	0
3187	55	8493	0
3995	44	2233	0
636	60	1606	0
3313	13	1126	0
2228	68	9044	0
8354	68	3268	6
8354	1	3268	156
1457	27	117	34
2239	41	9850	0
1958	53	111	116
1958	61	111	140
2112	31	202	0
2443	60	6121	0
7474	67	452	121
650	68	7208	0
1457	27	5885	35
1124	31	9257	45
7057	31	2495	0
852	58	6809	10
852	14	6809	58
3585	13	313	0
747	67	6337	0
9133	67	7868	65
5915	17	6931	0
2384	13	6822	0
8392	13	3469	0
5593	41	9850	0
7139	60	782	0
6839	60	1730	156
377	55	2583	0
7988	28	6295	0
1507	68	7379	0
2726	67	8970	133
1037	58	78	103
3536	2	6201	0
9855	67	3139	0
4169	55	6190	149
2747	68	9216	0
5591	17	781	0
3415	27	3500	86
5184	13	533	0
2482	13	5968	0
8192	17	1640	0
9024	55	6190	0
5515	17	5564	0
5132	13	6757	0
5075	13	9331	0
3802	17	4757	0
6372	58	5546	17
9346	28	4408	120
3536	2	129	0
3084	17	2805	0
7019	68	5144	0
4717	55	2583	0
2600	7	9850	0
4277	44	8112	133
251	31	2748	0
4588	35	4071	0
9188	13	6973	0
4438	17	2358	0
8383	41	9850	0
4594	7	9850	0
4023	55	2583	0
6492	27	2683	11
1657	55	2583	0
4149	41	9850	0
8871	55	4074	139
7452	55	2583	0
1617	7	9850	0
4193	28	1583	0
2800	55	2583	0
3711	55	2583	0
4014	55	7967	0
7288	17	8874	0
6599	17	5175	0
2899	55	9878	0
7122	67	2703	65
9293	67	3515	9
7705	31	3730	0
9299	60	36	0
8973	13	5786	0
3636	41	9850	0
1135	41	9850	0
8442	49	4156	0
4490	68	1659	141
4666	17	5481	0
2064	68	9628	41
6090	9	9587	119
7458	67	1779	0
7926	9	6151	0
6407	7	9850	0
7715	68	8270	0
7595	55	7107	154
9453	13	6931	0
659	31	5677	67
9226	68	6753	0
6652	7	9850	0
5875	67	216	0
180	35	4071	0
3296	68	8009	25
3296	1	8009	151
1684	13	3712	0
4197	55	8593	0
548	67	1006	108
6827	67	6857	5
1457	27	2449	34
1457	27	3818	36
9082	31	4204	0
1623	60	1384	120
9709	7	9850	0
5226	68	8983	0
2468	67	9360	121
7552	17	7399	0
9479	68	3388	0
5318	68	906	0
2527	68	3247	78
4456	15	2346	0
344	31	6510	0
6677	2	129	0
3068	68	3396	122
2143	55	2583	0
4332	55	1608	0
5486	7	9850	0
9092	55	2583	0
4802	41	9850	0
3354	68	2790	0
8611	56	1204	0
9956	17	3236	0
9285	68	5339	53
4412	67	5613	0
2024	55	2583	0
5202	9	2452	95
3739	7	9850	0
2952	31	4440	67
2219	13	6351	0
1918	13	5011	0
2916	41	9850	0
3157	60	2609	0
4630	7	9850	0
6231	9	1651	108
6316	17	9762	0
44	13	7324	0
3482	13	4005	0
968	60	6725	43
2159	13	6641	0
759	13	7765	0
7056	7	9850	0
3426	55	2583	75
4046	55	2583	0
7376	17	476	0
2292	60	2609	0
7246	41	9850	0
9371	41	9850	0
3015	9	6983	132
5298	13	5475	0
5975	55	7016	46
7872	13	9907	0
1213	60	782	0
8723	17	5435	0
3377	55	6277	87
5006	55	2583	0
3971	17	3328	0
4193	28	206	41
3986	41	9850	0
4657	55	9878	0
5746	38	5014	0
2937	68	4891	0
7884	60	2553	120
8100	68	7900	0
8412	7	9850	0
1108	7	9850	0
6690	13	264	0
7973	60	5855	156
6842	17	7445	0
5003	67	1765	145
4988	55	8245	0
6683	44	6844	0
6420	7	9850	0
3186	13	9386	0
2257	55	2583	0
8441	17	2271	124
9767	67	9940	96
4489	68	7259	151
2046	7	1332	0
5814	68	4340	0
6491	17	4088	0
4128	17	3513	0
6323	67	3755	26
8483	17	8647	0
7812	9	1841	145
1457	27	3095	34
1663	67	687	0
2429	14	4356	68
8038	13	7751	0
2584	17	7885	0
7021	9	4764	78
6564	17	6821	0
6666	9	5811	72
6707	13	8652	0
9598	55	8593	0
5912	13	1390	0
8829	13	2269	0
2550	13	4757	0
9742	41	9850	0
7192	55	6277	93
9610	17	9663	0
8349	13	362	0
7343	55	6190	128
125	68	7177	65
9664	1	8068	0
4090	13	7695	0
6087	31	1814	0
10006	7	9850	0
8567	67	13	86
1178	17	313	0
292	13	8207	0
6018	13	2532	0
6037	7	9850	0
4927	7	9850	0
3512	31	4238	0
6902	13	524	78
3846	55	1429	0
487	7	9850	0
8659	17	3359	0
5766	55	2583	0
441	17	4838	0
6554	67	5018	95
2151	9	3452	121
7420	67	5687	0
2254	17	4971	0
4169	55	6277	93
5378	13	5311	0
5308	55	1475	0
10050	68	1912	0
5223	68	7862	0
999	7	9850	0
3399	31	960	0
3	9	6410	0
9047	60	9666	0
4230	67	7534	0
1483	67	1308	97
4089	68	6751	93
6654	13	10027	0
4811	55	2583	0
6516	67	9703	26
2542	13	6153	0
3527	13	4636	0
2474	13	1097	0
6997	55	2583	0
4076	31	8552	0
8298	68	6072	0
4489	1	8891	151
6380	17	5876	0
1421	17	5726	0
9209	68	8754	0
7843	41	9850	0
7973	60	2419	156
5161	17	5741	0
3230	31	290	88
1449	67	3955	50
5005	67	9237	0
1150	55	1429	0
8657	41	9850	0
4013	9	6904	120
1678	31	5400	0
4377	60	2609	0
6846	7	9850	0
8515	13	1655	0
500	17	8566	0
435	7	9850	0
8770	60	9557	41
4781	55	2583	0
4653	13	2854	0
2090	9	1772	0
1610	55	2583	0
8158	13	879	0
7103	67	7328	99
3838	60	3991	0
9344	7	9850	0
4388	13	8781	0
3635	13	4389	0
5787	31	3120	49
2885	17	189	0
7128	9	4592	156
6928	1	2624	65
9253	13	3648	0
5767	31	7947	0
899	31	8197	0
9904	7	9850	0
1465	31	10017	0
9054	7	1332	0
4488	67	4492	0
4703	55	8593	0
8876	44	8670	0
6184	67	7771	100
7175	7	9850	0
28	13	6647	0
4617	17	9016	0
7281	55	9878	0
8547	60	1384	120
9419	67	6680	19
316	55	2583	0
1665	55	2583	0
1457	27	2683	37
211	7	9850	0
3583	41	9850	0
9487	27	2265	14
3798	67	2625	62
3041	55	2583	0
5561	17	6588	0
8442	30	969	0
3724	55	6277	29
1457	27	5411	36
9808	9	3830	148
9364	41	9850	0
5700	55	6190	0
1442	7	9850	0
5998	67	4105	8
7725	31	7280	0
4245	55	6190	115
3691	55	1475	0
9027	7	9850	0
9487	27	881	18
8591	41	9850	0
7033	55	3468	0
958	67	6769	90
4659	67	6099	121
7234	60	5632	0
5771	7	9850	0
9412	17	4560	0
8421	41	9850	0
3749	13	5367	0
9783	28	6933	5
8447	67	5812	108
9495	55	2583	0
3827	13	7062	0
9238	41	9850	0
1155	17	1329	0
8215	68	253	76
7438	13	6675	0
5354	55	2583	0
5046	13	3552	0
4786	17	2163	0
5644	13	3027	0
5873	68	4740	0
6824	34	5817	0
1548	68	4236	0
7653	17	936	0
3574	17	6921	0
7148	67	870	65
3320	60	126	151
3526	55	2583	0
816	17	5471	156
1480	67	6760	108
4338	13	6512	0
2820	7	9850	0
1457	27	4305	36
9319	9	9540	133
9178	2	6295	0
6631	67	9936	78
1457	27	881	31
360	13	1431	0
9197	17	2217	0
8954	60	1384	120
5818	31	2176	0
6677	2	8988	0
5345	55	6207	0
5044	55	8593	0
4151	55	8593	0
4966	17	9757	0
131	67	2814	41
3480	31	5213	156
9899	41	9850	0
6998	67	3161	41
3415	27	7469	85
9596	17	8853	0
8314	31	739	0
8316	67	8856	0
7690	67	8090	0
7188	67	5023	78
2567	60	1384	30
910	58	78	0
2530	55	2583	0
229	13	8839	0
1810	31	3586	0
6317	13	324	0
431	7	9850	0
1432	13	2996	0
8532	67	6147	72
6765	17	4823	0
9809	31	8892	0
404	68	4104	0
3876	60	8049	0
1286	68	8595	0
3995	44	993	0
2945	13	1236	0
4583	55	2583	0
1747	7	9850	0
2249	7	9850	0
1770	7	9850	0
5920	9	7267	40
560	67	590	130
8388	41	9850	0
927	68	4575	0
6246	2	7579	0
3415	27	7994	81
4114	67	5901	41
4041	68	6124	8
7593	17	426	0
7100	13	5576	0
1319	17	6557	0
1812	68	8658	144
5614	17	2677	0
6241	13	2171	0
8003	41	9850	0
8473	67	5023	0
3069	67	7512	76
261	67	6502	0
2792	17	8019	0
734	34	2576	92
4422	55	1719	0
4400	55	4264	0
9963	68	6288	95
507	67	1254	0
3462	67	4439	43
4765	17	8391	0
3943	55	1429	0
1701	9	4121	145
1262	68	6923	0
7574	13	2593	0
8908	67	1367	78
7401	41	9850	0
4137	67	809	0
5039	55	6190	129
438	7	9850	0
8036	17	7630	0
127	55	2583	0
8788	17	6601	0
4882	55	6190	34
6330	55	6190	24
6887	17	3556	0
7109	13	9335	0
703	55	1429	0
7032	17	2295	0
8639	41	9850	0
7133	7	9850	0
5929	13	1938	0
6858	17	6383	0
9005	67	5703	95
5443	9	7215	98
3803	9	1676	132
9487	27	1670	19
5313	13	5049	0
9795	55	8493	0
3407	68	8818	0
5903	7	9850	0
959	55	4261	0
4447	7	9850	0
2322	13	9681	0
3415	27	4782	82
5750	31	3217	0
9240	7	9850	0
8149	68	293	97
4257	17	6558	0
9646	13	9990	0
5754	31	3307	0
5676	68	1660	0
7296	55	1475	0
1122	55	1475	0
3450	13	3002	0
1556	7	9850	0
638	67	5257	108
2891	13	2973	0
7383	67	8446	133
4840	7	9850	0
7332	68	3938	12
3278	67	1779	41
1	67	7568	133
4101	67	1458	121
6336	13	3179	0
9487	27	2061	13
4422	55	2583	0
4770	13	8606	0
5126	13	3860	0
1457	27	4460	36
9487	27	9716	19
2995	7	9850	0
4727	7	9850	0
3865	17	9182	0
2963	68	6165	0
7660	17	7282	0
7502	67	9741	121
5620	41	9850	0
1457	27	2706	34
8757	43	6045	0
7869	13	214	0
6492	27	4038	13
1457	27	1194	35
59	68	24	145
6964	55	2583	0
3415	27	3091	87
1753	9	5074	72
7298	2	129	0
3493	67	1303	121
9487	27	3818	21
1259	67	1344	108
1038	67	2814	95
3022	31	7849	0
8542	67	1344	78
8663	68	576	0
8832	68	3656	0
1746	13	7331	0
725	41	9850	0
584	7	9850	0
7398	55	1429	0
6253	55	9878	0
9471	7	9850	0
3003	17	8057	0
2392	13	6883	0
6462	7	9850	0
3984	13	4115	0
1754	67	9916	133
5620	17	5451	0
1093	41	9850	0
9323	68	3935	0
